"","beta1","beta2","beta3","ratio","tausq","m","method","pa"
"1",53.0871042837576,0.0306581610704455,1.00218535415033,1.53874027883828,0.00464702467981077,"100","R",1.24589596499001
"2",52.0588956345705,0.0171728461734838,0.968949127280624,2.08446816248875,0.00298263516887097,"100","R",1.60380755033416
"3",54.835759493312,0.0143185476713574,1.02809686461678,1.53234470247218,0.00342246009241378,"100","R",1.21709716562572
"4",53.9250621987184,0.0028606106596297,0.995741179808539,1.32367198926529,0.00382014355227263,"100","R",1.51728854075304
"5",52.9721471549942,0.0140091345730136,0.992569961880727,1.85662016797145,0.00415192479597427,"100","R",1.14515523445684
"6",49.5925896815425,0.0387074758390916,0.914065750232051,1.76997833022011,0.00408980817407626,"100","R",1.38438758612228
"7",53.8623371737913,0.0108787788855564,1.01664071147032,1.69378847936464,0.00541270750059683,"100","R",1.19835892760294
"8",53.0123773544787,0.0123960267912307,0.991651627373184,1.32106103284609,0.00530628437698284,"100","R",0.982069407179965
"9",51.7778745412199,0.0259586068219397,0.972924188367249,1.46964728347994,0.00536824700722695,"100","R",0.939034231417318
"10",52.6038173285791,0.0171833826429433,0.976924960359542,1.523707395405,0.00342045324950375,"100","R",1.17866793681473
"11",54.4175274045597,0.00594683973510373,1.018280475387,1.64402605229253,0.00399491760411233,"100","R",1.21845752360799
"12",52.6003910966743,0.0223163651607973,0.982922988222194,1.53400724683322,0.003994206999434,"100","R",1.239918418816
"13",54.0490051743817,0.0152985827765781,1.0184906325038,1.58459413198516,0.00484385770542008,"100","R",0.945353795515515
"14",56.2694769683412,0.00768533399205424,1.05705896034951,1.59156266964355,0.00336095527772236,"100","R",1.32483181755644
"15",53.1990723002947,0.00912074033606435,0.993439981185749,1.59353517684294,0.00437519119195977,"100","R",1.1613335946228
"16",51.7103139018611,0.0262804075745926,0.96008073931418,1.44071602405683,0.00495348957564006,"100","R",1.02925168269579
"17",52.8134564597881,0.0184328977360292,0.989126733877466,1.2690007959913,0.00495046860970571,"100","R",0.832814343322468
"18",54.7187357828648,0.00352032713167515,1.0212012711753,1.7024283001103,0.00413638331160643,"100","R",1.1770046189874
"19",54.0928929012479,0.00378178807341992,1.00319246243114,2.1129622358821,0.00319550709910598,"100","R",1.35886759567995
"20",54.6848808238817,-0.00233181736280394,1.0110021681036,1.58392572520609,0.00621281716945444,"100","R",1.26744539539436
"21",53.503787943045,0.0111449852236795,1.00473876239252,1.64484805835435,0.0044166106882121,"100","R",0.99938668810232
"22",50.7948183233814,0.0358197343579093,0.945335873950575,1.81966421417504,0.00364764787177245,"100","R",1.25072317291981
"23",53.9417140925704,0.000820212505762615,0.998989687223414,1.12533358156167,0.00411013783621609,"100","R",1.09977345219874
"24",52.2196890744271,0.0273214708390909,0.986023248192378,1.37170732010779,0.00497136134128893,"100","R",1.20937015866489
"25",52.4512513092242,0.0237780854684942,0.974112755253017,1.42556448591173,0.00340227897293336,"100","R",1.3606304957359
"26",51.7320820958093,0.0150408388583431,0.964472744682278,1.4631733935576,0.00540600934885653,"100","R",1.02678211938784
"27",51.9312680674914,0.0171836908367508,0.973889417519398,2.12020856547186,0.00425328024643283,"100","R",1.27349364023226
"28",53.9472495281265,0.0134183758027667,1.00811698700526,1.22121897446939,0.00370354065344268,"100","R",1.26081370711001
"29",51.7434992509855,0.042058208548139,0.966510320119373,1.37988134866677,0.00396663018498969,"100","R",1.52287018793866
"30",51.2516088647353,0.0282499951893147,0.940114843790319,1.11747530401449,0.037934399237156,"100","R",1.39709920417144
"31",53.1707965255541,0.00810614353007735,0.981745664624392,1.28834466866484,0.0039048879939558,"100","R",1.16786334494479
"32",51.2870124572249,0.0195130949968603,0.95706282686137,1.37432079290468,0.00512679749340067,"100","R",0.963997198512835
"33",52.7824781676731,-0.000650279028362967,0.979712147900974,1.97923239317309,0.00378110855502321,"100","R",1.26177622462407
